channel,mean_uV,std_uV,min_uV,max_uV,ptp_uV
FC4,-0.003066305848139133,0.0041457777246234045,-0.08077414357758986,0.003380525208769844,0.0841546687863597
FC5,0.005212609993501999,0.0015256602859862831,-0.08145011716786213,0.012027106569025564,0.09347722373688769
FC6,-0.011714964108811664,0.00522977092309896,-0.08055222704699119,-0.002122610475748277,0.07842961657124292
FCz,0.0022162731038368605,0.0004822612622910611,-0.08128419284727387,0.00697778296590806,0.08826197581318193
FT7,0.0017811171627253194,0.0006009728454302192,-0.0812896486440601,0.007164298473176655,0.08845394711723675
FT8,-0.002321694980540213,0.004829518976840315,-0.08132690791449801,0.008284665377412034,0.08961157329191004
Fp1,0.0025357304117188347,0.0005848384293289393,-0.08133301580465714,0.008518123930894475,0.08985113973555162
Fp2,-0.0012163397226999436,0.0008932793667720487,-0.08122909755418531,0.005344791877108526,0.08657388943129384
Fpz,-0.02034655575020972,0.0006548950310431273,-0.08054631721007888,-0.015429109006176452,0.06511720820390243
Fz,0.00040655410524283723,0.0008293835401080839,-0.08127395318183481,0.006675150140012611,0.08794910332184742
O1,0.0003362995568027364,0.0004851889906542699,-0.08123976148550015,0.005637548307993867,0.08687730979349402
O2,-0.0063922767435744335,0.0029465069728210076,-0.08075856219320528,-0.0008272275164939499,0.07993133467671133
Oz,-0.007562622330994126,0.00220797394858359,-0.08082998045737148,-0.0008287491811850203,0.08000123127618647
P1,0.0015975402885702811,0.0004522722938723991,-0.08127636062040328,0.0067559464945579194,0.0880323071149612
P2,-0.0054252566542153475,0.002198611579657446,-0.08097113370416814,0.0005890480506773057,0.08156018175484545
P3,0.003814232818608044,0.0007021133662951085,-0.08138467672473469,0.010039572427414956,0.09142424915214965
P4,0.003376187971513268,0.0005759109268947436,-0.08135396578095305,0.009113245518099444,0.0904672112990525
P5,-0.0002494086533402323,0.0009481982853118139,-0.08124794825502826,0.005895117870074806,0.08714306612510307
P6,-0.005927166392653612,0.0015292483257077843,-0.08096660353118056,-0.0009498101292046909,0.08001679340197587
P7,-0.001632999359844902,0.0006554485561526411,-0.08117866306575217,0.003785090865236422,0.0849637539309886
P8,-0.0020012700601439878,0.000564464651163375,-0.0811435517792537,0.002709405180653222,0.08385295695990692
PO3,-0.006033306791164158,0.0005038423888342592,-0.08100870822125024,-0.0013805199485635291,0.07962818827268671
PO4,-0.005547106360322722,0.00042298226358110667,-0.08102795766948237,-0.0007941085747436142,0.08023384909473875
PO5,0.0028608611616049626,0.0005885396215316402,-0.08133714694860208,0.008603616061957768,0.08994076301055985
PO6,0.002648833281873692,0.0005669547802253327,-0.08132290956008188,0.00816547577867589,0.08948838533875778
PO7,-0.00029219307795907734,0.0005287500627388647,-0.08121681056095069,0.004941785296974572,0.08615859585792526
PO8,0.003770372417976615,0.0005027085899996795,-0.08135275934582684,0.009057981509312899,0.09041074085513974
POz,-0.008103429321145633,0.0018081536359997518,-0.0809049492194397,-0.0026044934838870292,0.07830045573555268
Pz,-0.012227994219205026,0.004320168067155156,-0.08068814806248224,0.0007459811124324988,0.08143412917491474
T7,-0.0024621166093137807,0.0005622476545103358,-0.08112235097601747,0.0020921772130507127,0.08321452818906819
T8,0.005744438708626145,0.0008053952215110815,-0.08145664804775374,0.01221561030518252,0.09367225835293626
TP7,0.004467157859522089,0.0006920212151154423,-0.081401114654686,0.010545202494925982,0.09194631714961198
TP8,-0.0034698769132551917,0.0006210645947606851,-0.0810972231464406,0.0013090715186199696,0.08240629466506058
