channel,mean_uV,std_uV,min_uV,max_uV,ptp_uV
AF3,-0.0008082429596213578,0.0019579175903239555,-0.06737555040973475,0.006464237084213231,0.07383978749394798
AF4,0.004657782355953482,0.0012939271404850054,-0.06782151454463786,0.011081780253363642,0.07890329479800151
AF7,0.005463045335083578,0.001198758950574388,-0.06791762118341298,0.011624596121285816,0.07954221730469879
AF8,0.01075776004485205,0.0012878803772283485,-0.06827242238890611,0.016956386596770748,0.08522880898567686
C1,0.002544720395129975,0.0012129310097777337,-0.06774967535027293,0.008133614565554122,0.07588328991582705
C2,0.004388170953625043,0.0013196605809869559,-0.06778862515328582,0.010861152729819426,0.07864977788310525
C3,0.0072778043075592816,0.0015522023357156093,-0.0681640277014984,0.014051718824931825,0.08221574652643023
C4,0.0014595066594560646,0.0012772684429740305,-0.06759353761637568,0.00792800801167852,0.0755215456280542
C5,0.002748369687995413,0.0013853103544130068,-0.06767113319888522,0.009439507655301195,0.07711064085418642
C6,0.0004908341358420783,0.0011807069945850217,-0.06753342556279221,0.006795792711741182,0.0743292182745334
CP1,0.002467349495495752,0.0011928411542395255,-0.06777499866510985,0.00888945435604055,0.0766644530211504
CP2,0.007656515491958938,0.001452548037351787,-0.06799143426323861,0.014168572968617517,0.08216000723185612
CP3,-0.0004899337831098966,0.0019739994669297736,-0.06730100145283205,0.006094123219474307,0.07339512467230636
CP4,0.005795505659412171,0.0012838842538905422,-0.06789051409331251,0.01216796541098493,0.08005847950429744
CP5,0.0030525031633113937,0.0013249298503082848,-0.06771680922553275,0.009553363247952057,0.0772701724734848
CP6,0.002083992124126031,0.0011293012053161236,-0.06766538046781159,0.008248275645843448,0.07591365611365504
Cz,-0.005231718830556011,0.0010326861680531438,-0.067169831393487,0.0009476859435053886,0.0681175173369924
F1,0.00045793509151479024,0.0012274788397909939,-0.0675442658908094,0.006806335397644213,0.07435060128845361
F2,0.0010296638018375394,0.0012010434071239293,-0.06761152180579573,0.007135622746782491,0.07474714455257822
F3,8.03581197715869e-05,0.0011185503721383265,-0.06752563694282068,0.0063891495580326516,0.07391478650085334
F4,0.007636708124606489,0.0012104334220246627,-0.06806589882799383,0.013894858581692766,0.08196075740968659
F5,0.0020436098513235044,0.0011704390361991731,-0.06768824611232202,0.008022025329764891,0.07571027144208692
F6,0.007555181449278527,0.0013405481242411673,-0.0680255799534891,0.013976236337030074,0.08200181629051917
F7,0.005731635605929441,0.001322707310401241,-0.06790270608683449,0.012132471810727276,0.08003517789756176
F8,0.00624011723841674,0.0012383724905985305,-0.0679519395035655,0.01255501771556284,0.08050695721912834
FC1,0.003446533827034821,0.0012110868821389566,-0.06776242057108323,0.009705839078655479,0.0774682596497387
FC2,0.005437312179100585,0.0012884630635298963,-0.06787171276996931,0.0118808746736844,0.07975258744365371
FC3,-0.004564417403349092,0.0014561495161712471,-0.06716475557014236,0.0021680754495756113,0.06933283101971796
FC4,0.007350614624678667,0.0013164677687561588,-0.06800207886840644,0.01377629154834352,0.08177837041674996
FC5,0.0007000902281763309,0.001106604109768722,-0.0676125547266355,0.006840185646569859,0.07445274037320534
FC6,-0.00465820555791479,0.0016204172328297057,-0.06713026631162097,0.0015930990155734182,0.06872336532719439
FCz,0.005386867920394872,0.0012377613286743004,-0.06788639754210372,0.011701579341719108,0.07958797688382283
FT7,0.002030266359271258,0.0012610349677565822,-0.06763720459736225,0.00842293524139169,0.07606013983875394
FT8,-0.010949567358151644,0.0009847716448233832,-0.06674469874181689,-0.004871210999430178,0.06187348774238671
Fp1,0.0053243604372521895,0.0013467577944934748,-0.06786867075647249,0.011932425077752752,0.07980109583422523
Fp2,0.007354588787166171,0.0013836169410792775,-0.06797079046864857,0.013790288929978724,0.08176107939862728
Fpz,0.00028136172473445126,0.0014573927596248093,-0.06746210064493194,0.007091134593303738,0.07455323523823568
Fz,0.001792822754368483,0.0012154583116408602,-0.06765044244340959,0.008169851972893959,0.07582029441630356
O1,-0.008881063531113986,0.0010276778576100893,-0.06689883650617318,-0.002784611596617498,0.06411422490955568
O2,0.0022720667450111236,0.0012012846303966736,-0.06765061524203705,0.00878045118413491,0.07643106642617196
Oz,-0.004935775701035979,0.0015676683549188375,-0.06712845444121132,0.0012473910132280858,0.06837584545443941
P1,0.005820798423503409,0.0013303145152132542,-0.06789533416392052,0.012206874295847506,0.08010220845976802
P2,0.0068730390916929614,0.0012722313345671227,-0.06796940919324992,0.013180939888381912,0.08115034908163184
P3,0.003986675290804303,0.0013393333358116678,-0.06777502170240564,0.010579900419637293,0.07835492212204292
P4,0.006810791068158384,0.0013076935629630874,-0.06796780971161333,0.013168774821304158,0.08113658453291749
P5,-0.005760456285658204,0.0012595942203291767,-0.06707863291427608,0.0006888919460215567,0.06776752486029763
P6,0.001582695838095342,0.001515775156117312,-0.06754662765211034,0.008247239440353243,0.07579386709246358
P7,-0.0027281522055178243,0.0010843567408354612,-0.0673475671006491,0.0032670160022192918,0.07061458310286839
P8,0.0017279583574431672,0.001286382150054793,-0.06760319139278118,0.00827517181250452,0.0758783632052857
PO3,0.002883567072146469,0.0011655329930916425,-0.06772235226097323,0.009042872180579656,0.07676522444155288
PO4,0.0020325051685071496,0.0013297731677529639,-0.06761294773937847,0.008469236057376456,0.07608218379675492
PO5,0.003924752125306066,0.00128708637879681,-0.06777350572424624,0.010251215729131354,0.0780247214533776
PO6,0.002791219734189038,0.0013563600706042109,-0.06766963010352958,0.009193042708087074,0.07686267281161666
PO7,0.0024641036581454522,0.0012108839113632245,-0.06768714072507737,0.008677972782310667,0.07636511350738803
PO8,0.0007718015622773132,0.001160606386823086,-0.06755415188819403,0.00700494430505981,0.07455909619325383
POz,0.004948533231861918,0.0012877527616595647,-0.06784389280802153,0.011258181694210702,0.07910207450223222
Pz,-0.0037798527163118126,0.0010919243518741184,-0.06728586669735745,0.0019974151030127674,0.06928328180037022
T7,0.005916609355301026,0.0014580750067132494,-0.06787654316938338,0.012584518260780136,0.08046106143016352
T8,0.0024401701276087697,0.001111065800671849,-0.06770391807021608,0.008564448748233339,0.07626836681844942
TP7,-0.00636456937670472,0.0010618118887746083,-0.06707756526635908,-0.0003531326876814872,0.06672443257867759
TP8,0.0023336781168483436,0.0012141449978414329,-0.06774250841519186,0.008096553196073976,0.07583906161126583
