channel,mean_uV,std_uV,min_uV,max_uV,ptp_uV
FC6,0.009700933486114302,0.0015189325721143077,-0.08709828575246642,0.01634815007106449,0.10344643582353091
FCz,0.0006182641820408925,0.0012155919170829834,-0.0867408200113797,0.007899676744538814,0.09464049675591851
FT7,0.0061780594638801995,0.001287783281029436,-0.08697051039303001,0.01240368181054737,0.09937419220357738
FT8,0.008665392191401026,0.001159449225294817,-0.08705521430122104,0.015014402088476937,0.10206961638969797
Fp1,-0.00951493413199648,0.0012335303860655888,-0.08646589992247741,-0.003412307527668417,0.083053592394809
Fp2,0.0026192493418416584,0.00132726394006024,-0.08687376959718691,0.009354935179863171,0.09622870477705009
Fpz,0.005491686701450932,0.001361858074121372,-0.08696019755605841,0.012046866481377072,0.09900706403743548
Fz,-0.010912854960971295,0.0017695883069189712,-0.08638108882809162,0.032587684087876975,0.11896877291596859
O1,0.010887282206272761,0.0018514745254845676,-0.08715423197037028,0.018121838061403953,0.10527607003177424
O2,-0.0014038649560125637,0.000989209111732895,-0.08666717295648524,0.002908125386287704,0.08957529834277295
Oz,0.0013235568835429723,0.002569117594810401,-0.08689039010448282,0.009880908183524606,0.09677129828800743
P1,0.0033655995411655606,0.0011993500665784876,-0.08687940930142503,0.00954615777943862,0.09642556708086365
P2,-0.0005506093580479951,0.001003491883182669,-0.08673025826881421,0.004888906451705706,0.09161916472051992
P3,0.013624474845891346,0.0012962627334295912,-0.08722513922655833,0.020341062555763297,0.10756620178232162
P4,-0.0002147036454126708,0.001154322325865052,-0.08674280546768823,0.005272734100410564,0.0920155395680988
P5,0.009471810320850574,0.0010967669806729928,-0.08706952319807953,0.015476392427169566,0.1025459156252491
P6,0.0026923223886701495,0.0009412128122909859,-0.08683553712338547,0.008158664313392221,0.0949942014367777
P7,0.01005144210562164,0.001381065111579274,-0.08710260934731016,0.016533823989955038,0.1036364333372652
P8,0.00859170017451477,0.0016165956418676076,-0.08706446490674735,0.015297190963739686,0.10236165587048704
PO3,0.0030262502110821998,0.0011286641165008683,-0.08685272941644302,0.008723082106648003,0.09557581152309103
PO4,0.0021035422471155705,0.0016044858762857023,-0.08685440594964267,0.008740811261537267,0.09559521721117993
PO5,0.009329780756914355,0.0012879635422420367,-0.08707356172771664,0.015615232185804892,0.10268879391352154
PO6,0.0011262094251344365,0.001689087514045421,-0.08682621572273569,0.007864779184676908,0.09469099490741259
PO7,0.009834498892205818,0.001498638498682663,-0.08710297821495924,0.01653586823432521,0.10363884644928445
PO8,0.006725600865561645,0.001559967354200845,-0.08700521614320378,0.013446561687345773,0.10045177783054955
POz,-0.004847816525483057,0.0012150318007066912,-0.0865936851352487,0.00062055501119082,0.08721424014643953
Pz,-0.005641535885127901,0.001236777371407687,-0.08658878398251443,0.00046997789666066315,0.08705876187917509
T7,0.0007189017062216835,0.001548073677276669,-0.08680258600807995,0.007250217841600811,0.09405280384968076
T8,0.009897793099286642,0.0014674965095545097,-0.08710848618440696,0.016650821118640375,0.10375930730304733
TP7,0.009296521484998847,0.0014817841710773978,-0.08708369310838698,0.015953528574305226,0.1030372216826922
TP8,0.0008092416406632703,0.0013741916910458883,-0.08680844972192955,0.0073132417497984315,0.09412169147172798
