channel,mean_uV,std_uV,min_uV,max_uV,ptp_uV
AF3,-5.8674489376228886e-05,0.004560769189671659,-0.09255142223251106,0.08876658659307904,0.1813180088255901
AF4,-0.0011867324059754408,0.0018888831982711712,-0.09101271951219986,0.009228029016860366,0.10024074852906023
AF7,-0.0013296136595114267,0.00182210605577126,-0.09099992346262734,0.007557249765480314,0.09855717322810766
AF8,0.003906867475504085,0.0027074159313721746,-0.09063214466063851,0.006327410328830265,0.09695955498946877
C1,-6.88842559386832e-05,0.0017095958026315519,-0.09075443367189348,0.04033013278835865,0.13108456646025213
C2,0.0014208816397103937,0.0021700276557468224,-0.09059931503709531,0.08841147590355317,0.17901079094064848
C3,-0.0001271490997151354,0.0016741250239993718,-0.090699609732376,0.08552468290342916,0.17622429263580514
C4,-0.006221368581930544,0.0022592876470726815,-0.0898455575539031,0.08467141325971135,0.17451697081361445
C5,-0.0006493984917218612,0.0019116191410443264,-0.09074701295774373,0.05614064226157255,0.1468876552193163
C6,-0.004844063961714822,0.0019953838525128623,-0.09061291529226109,0.054761372938610005,0.1453742882308711
CP1,0.0007279472606032723,0.008649816174922118,-0.09434257286310804,0.08677656874635659,0.18111914160946463
CP2,0.00013949911599527498,0.0016697430692682656,-0.09049461394751264,0.08533057440790866,0.1758251883554213
CP3,-0.001970888079645921,0.0027440678182312052,-0.09084340507095476,0.07819093049877272,0.16903433556972747
CP4,-0.0028359162618125404,0.0015219874700791655,-0.09080540046752558,0.0809106031202053,0.17171600358773087
CP5,-0.0055276335629370925,0.0013877002809447047,-0.09058492178951916,0.03863129146754113,0.1292162132570603
CP6,-0.00565406368012544,0.0015108786554558055,-0.09083254688835787,0.03962614764661471,0.13045869453497258
Cz,0.0052986506845486905,0.0026684643366477016,-0.09052444434753873,0.054293913215383016,0.14481835756292175
F1,-0.004055477778590333,0.0016429836481351298,-0.09086177789628029,0.005771218129154741,0.09663299602543503
F2,0.00026862897441561805,0.001696566628686818,-0.09098889423437599,0.06393279267863732,0.1549216869130133
F3,-0.004192664395633654,0.0014079729094503837,-0.09094591147293211,0.08413576413888058,0.1750816756118127
F4,0.0011955686642587547,0.001105972484390954,-0.0909279853059484,0.006625183142672097,0.0975531684486205
F5,-0.0006315032600293432,0.0021616574512205227,-0.09098566397193607,0.007385745689990603,0.09837140966192667
F6,0.003957364374134673,0.003158252855832758,-0.09049223361354727,0.007199556886379776,0.09769179049992704
F7,0.0016397940080445448,0.00232887914892169,-0.0909046712338589,0.06629792999313283,0.15720260122699173
F8,-0.0004727489784840938,0.0011392444023226194,-0.09092822783436483,0.00660798451563698,0.0975362123500018
FC1,3.470427375613872e-05,0.0009807372923215795,-0.09102186286386234,0.08395716466850872,0.17497902753237105
FC2,0.0014493772496244103,0.0011254414669846682,-0.09093200349063701,0.08419862946201967,0.17513063295265668
FC3,0.0007084882943409017,0.0017903373213393955,-0.09109345775203356,0.08414560888213529,0.17523906663416886
FC4,-0.0022442492505703546,0.0015892950612209627,-0.09100261912785161,0.06697017909813491,0.15797279822598653
FC5,0.00022779756898536828,0.0013359135592983823,-0.09066524806748111,0.08399337224647234,0.17465862031395346
FC6,0.0020996974574933845,0.0019230495816052828,-0.0917486404140831,0.08478720215574831,0.1765358425698314
FCz,0.0009309730538662416,0.0019365764914279866,-0.0907268554326279,0.07977474907446311,0.170501604507091
FT7,-0.008473713133410105,0.002151286561699173,-0.09063447769112981,0.07373216876981628,0.1643666464609461
FT8,-0.008841409749427744,0.002198958306066596,-0.09077741951760021,0.06327243059850973,0.15404985011610994
Fp1,0.0009139354468203707,0.0013061064047552068,-0.09086671374458738,0.02221361695585973,0.11308033070044711
Fp2,-0.004503880974410428,0.0013729258269781662,-0.09089201504213944,0.006177255227104189,0.09706927026924363
Fpz,-0.0034284186065364937,0.0014217273032278246,-0.09094331293845373,0.033524849682557256,0.12446816262101099
Fz,0.0010448622442120546,0.0010510076551986116,-0.09090949117080485,0.01092542833940496,0.10183491951020981
O1,-0.011703863684777846,0.0018051942376905244,-0.09051540063951186,0.08424843641979238,0.17476383705930423
O2,-0.013160334353090691,0.0036923557989742067,-0.09124720199041436,0.08646774048265485,0.1777149424730692
Oz,-0.01766144494503489,0.0037490866530134623,-0.0907928131686388,0.0733141403888231,0.1641069535574619
P1,-0.0034559849450990997,0.0017876018155983315,-0.09111461378322183,0.09334572465194317,0.18446033843516502
P2,-0.0004035662851729824,0.0020171703476878585,-0.0905064503689206,0.05545174335790578,0.1459581937268264
P3,-0.010928761586877826,0.001721422105875707,-0.09060487142167095,0.0024983266224289716,0.09310319804409992
P4,9.803912697846844e-05,0.0024095745015869905,-0.0918362188691515,0.08546714836604496,0.17730336723519646
P5,-0.016065450737102877,0.0037386139712840293,-0.09094612077673461,0.01251007752860818,0.10345619830534279
P6,-0.0005106271411540318,0.0018475152294178544,-0.09060359444251266,0.05059274291150727,0.14119633735401993
P7,-0.0024880036095736515,0.0010180521626491509,-0.0905998732714451,0.016473378122012227,0.10707325139345733
P8,-0.002318682696392906,0.0010548019233695197,-0.09079421316862278,0.08567396836977503,0.17646818153839783
PO3,-0.0056423578243089715,0.0018278939093605844,-0.0909749799022653,0.053816938586719903,0.1447919184889852
PO4,-0.0001861894069243497,0.002106931886209993,-0.09048049984651557,0.04066023349955511,0.13114073334607068
PO5,-0.004689536319379122,0.0015954819079065242,-0.0908103879005122,0.0457531518186921,0.1365635397192043
PO6,-0.0014426286769853931,0.001564796849693824,-0.09097793201041994,0.0836924113808854,0.17467034339130533
PO7,-0.005598603965385838,0.001504164823549492,-0.0904562846138188,0.0366247327927803,0.1270810174065991
PO8,-0.0015541579033970685,0.0017250911850800151,-0.09063296197559723,0.08075026124625488,0.17138322322185212
POz,-0.0003682634917506296,0.001693947877301603,-0.09046881501387027,0.03369877945646374,0.12416759447033401
Pz,-0.001598224330844864,0.0011038258955188675,-0.09070826511348476,0.08472686382929252,0.1754351289427773
T7,-0.015135871408963882,0.003795678421470906,-0.09099152832779203,0.08899707660093525,0.17998860492872729
T8,-0.00015771836421828183,0.0017126854765591075,-0.09061106590118365,0.04375737649762003,0.1343684423988037
TP7,-0.012582482785184807,0.003416624234767456,-0.09095828684420214,0.031208752088858135,0.12216703893306027
TP8,0.0010399766689326256,0.001749863757218753,-0.0909471399543843,0.0386372105083919,0.12958435046277622
