channel,mean_uV,std_uV,min_uV,max_uV,ptp_uV
AF3,0.01147426624751079,0.002415284438923438,-0.0868539925553251,0.08737055808202054,0.17422455063734565
AF4,0.010011470128704701,0.002108300473049247,-0.08659598575312395,0.08713831301243188,0.17373429876555585
AF7,0.0054363999217142776,0.0018112774303936773,-0.08565838687622154,0.08661333942700676,0.1722717263032283
AF8,-0.003901461654248252,0.0017446460320782635,-0.08675334934646806,0.08724260846859244,0.1739959578150605
C1,0.0071284625505487935,0.0021169371138030297,-0.08681732966207013,0.08745880386326074,0.1742761335253309
C2,-0.003952535662395094,0.0012105498740538393,-0.0874186877633491,0.08737626789057434,0.17479495565392345
C3,0.009094235708228126,0.002271209826943904,-0.043767693684995224,0.0848906675412887,0.12865836122628393
C4,0.0023872208078775208,0.0031168480944870776,-0.08400483166361686,0.08462966847330868,0.16863450013692555
C5,0.008964837832519237,0.0027047237381467516,-0.08658977527481346,0.0873628634718421,0.17395263874665556
C6,0.005887996096628313,0.0022673356850476246,-0.08680988704313326,0.08741244549622412,0.17422233253935737
CP1,0.0004364210761714395,0.007306228465189825,-0.011845936694294193,0.08544984022813346,0.09729577692242765
CP2,-0.0010547564203336273,0.0014309390961929698,-0.08423720366319393,0.08508862517452934,0.16932582883772326
CP3,-0.0007815609153857893,0.001488807889718515,-0.08673975227328706,0.08709871260763197,0.17383846488091903
CP4,0.006456396388525621,0.0019840398542558396,-0.08676733319017234,0.08743921555809303,0.17420654874826536
CP5,-0.004001406977426785,0.001304283995308336,-0.08433328892038464,0.006285091774856885,0.09061838069524152
CP6,-0.002201095877123223,0.0009698391735143101,-0.08428383673526327,0.02204154708970114,0.10632538382496441
Cz,-0.0012795728355872416,0.0014406963425299046,-0.08412811904217837,0.08479564136742497,0.16892376040960333
F1,-0.0037766264242248535,0.0014570019083813592,-0.08712582278681376,0.08730730721213073,0.1744331299989445
F2,0.004571873959165706,0.0013155307739916376,-0.08680156451790666,0.08705517192921057,0.17385673644711724
F3,-0.0028907224941767612,0.0016490024646846132,-0.08421056887412573,0.08465679859113343,0.16886736746525915
F4,0.004274042566447579,0.0015155485575838463,-0.08422908634495438,0.017691213577780404,0.10192029992273478
F5,-0.0032202029835651444,0.0018407501990294717,-0.08643875317137474,0.08720611824498203,0.17364487141635676
F6,0.011603669369243385,0.003390397785111205,-0.08700963506799644,0.08768524810037023,0.17469488316836668
F7,0.007686494627841663,0.002088340496036666,-0.08411592640776605,0.08852299118304373,0.1726389175908098
F8,0.0043930332126516656,0.0015164372395744404,-0.08431073549713891,0.03960974334859166,0.12392047884573057
FC1,0.006719791664096519,0.00155069906460143,-0.08403324272321766,0.08427428804847352,0.1683075307716912
FC2,-0.0016851575817530674,0.0017987099675347204,-0.022372084895588937,0.08423915904741343,0.10661124394300237
FC3,0.010936051057177872,0.0019411530852238856,-0.08657233505597485,0.08744943274021054,0.1740217677961854
FC4,0.009765945401851689,0.002143649329788455,-0.08648035951314154,0.08758070021040595,0.1740610597235475
FC5,0.005899644122040306,0.0022710599378622685,-0.08437548308480305,0.08482111288055938,0.16919659596536243
FC6,0.00021046163940069513,0.002621649949205173,-0.009617942951346478,0.08413076672493346,0.09374870967627993
FCz,-0.0010021923733547883,0.0013278096529547648,-0.0869073985551595,0.0872629712874794,0.1741703698426389
FT7,0.0013849697439337553,0.0015404161215678974,-0.08679534828475016,0.08692668749119961,0.17372203577594977
FT8,-0.013870161907155587,0.003123187295933673,-0.08906647494739792,0.08751831506119627,0.17658479000859417
Fp1,0.0026736370891660703,0.002002938154046585,-0.08415006928230291,0.055713455015047944,0.13986352429735086
Fp2,0.00035214529377947996,0.0015863294214598562,-0.08404353048028317,0.01122687981319355,0.09527041029347671
Fpz,8.957943287795392e-05,0.002207564958729172,-0.08440303267175783,0.08742692212222791,0.17182995479398575
Fz,0.005329428501429983,0.0016496751136627636,-0.08417212657021086,0.08763925985590561,0.17181138642611649
O1,-0.00542795295950403,0.0011144041429281281,-0.08429475573103065,0.02258466937940761,0.10687942511043827
O2,-0.0022626631260567404,0.0013335363705609194,-0.08432004380305655,0.08402392863504127,0.16834397243809782
Oz,-0.0014608336962043651,0.0010927724458984045,-0.08680259682340771,0.08720797263330413,0.17401056945671184
P1,0.008727187702389165,0.0015404669124087817,-0.08622874759542032,0.08701670666644888,0.17324545426186921
P2,0.00348672830568236,0.0020302146639246304,-0.08695815016426203,0.08722921736004025,0.17418736752430228
P3,0.008026263750877645,0.002722659422315347,-0.08438428479382298,0.01092281691412299,0.09530710170794597
P4,0.005241170528929103,0.0018434625575882652,-0.005520185415961457,0.08439649473180888,0.08991668014777034
P5,0.00736550804036466,0.001996758275082218,-0.08623570357445724,0.08717338630878162,0.17340908988323886
P6,0.0014472317628787049,0.0016358776317265938,-0.08688779488797074,0.08697173537054738,0.17385953025851814
P7,-0.001449492849398468,0.0016803939085481968,-0.08425352982588961,0.01484287089329239,0.099096400719182
P8,-0.014141839523221894,0.002555871521083579,-0.0846069625042086,0.00937713795996582,0.09398410046417442
PO3,-0.004656013737843011,0.001853087221453849,-0.08723826333936491,0.08730900709374521,0.17454727043311014
PO4,0.005206401593684506,0.0023477497886996625,-0.08693317331855466,0.0875006099308284,0.17443378324938305
PO5,-0.0017546808812849961,0.0022177970632371695,-0.08669896798042487,0.08703237580242615,0.17373134378285102
PO6,0.016016363853576108,0.0031472475803701536,-0.0873381882919884,0.08665964736862465,0.17399783566061305
PO7,-0.014436396649791006,0.011317153450751379,-0.09749641491900428,0.10171024022693648,0.19920665514594077
PO8,0.005017781879526682,0.0020428296525640205,-0.08680946878193845,0.0871950618886195,0.17400453067055793
POz,0.01037184553612682,0.0033367794855826377,-0.08475928004091375,0.05723271353467076,0.1419919935755845
Pz,0.009533083010367323,0.0026405797491292145,-0.0849444576490423,0.08730858907187589,0.17225304672091818
T7,0.007846614944699104,0.0019292570032587747,-0.08447619880662888,0.08789650170725138,0.17237270051388026
T8,0.004821365039009004,0.0027119458829187875,-0.08436390504639092,0.08471884941920355,0.16908275446559445
TP7,-0.008829380208607216,0.0021000256142764398,-0.08851088622340628,0.08751062242805355,0.17602150865145982
TP8,-0.0022090448174200148,0.0014821560776403183,-0.08606923165308125,0.08710124084770715,0.1731704725007884
