channel,mean_uV,std_uV,min_uV,max_uV,ptp_uV
C5,0.01493734117262381,0.008426966561361132,-0.08591085664492146,0.027704202176304593,0.11361505882122605
C6,0.0012343521769297837,0.003657623673005645,-0.08587295329830838,0.009831421414573478,0.09570437471288186
CP1,0.011718794393454876,0.011077428429726555,-0.0869965575943613,0.08528769872126207,0.17228425631562339
CP2,0.013864496374264587,0.00848673626717363,-0.08584099063914305,0.08444311196522594,0.170284102604369
CP3,0.023878478438446826,0.011304148417173563,-0.08593852093869739,0.03701394943022587,0.12295247036892326
CP4,0.01157873160163404,0.006563258949775892,-0.08592853431521782,0.023035376902336438,0.10896391121755426
CP5,0.018376277217944315,0.010010531845419085,-0.08586119631814594,0.03180170520261376,0.1176629015207597
CP6,-0.0018561407406816116,0.0017239834540544604,-0.08594191911097232,0.06713902868194278,0.1530809477929151
Cz,0.00738199019753274,0.00591196694103739,-0.08583661479829639,0.04985626895951552,0.1356928837578119
F1,0.008072994046981226,0.005136172003148706,-0.08594811876247874,0.01827913633109206,0.1042272550935708
F2,0.013567381195349214,0.0065169503537306165,-0.08599708044506488,0.04686953257051357,0.13286661301557845
F3,0.012920695339485297,0.006244163113532335,-0.08595670030158041,0.08405995321149004,0.17001665351307044
F4,0.013511366276157014,0.006367127591926004,-0.08597052873171863,0.025221201220967035,0.11119172995268567
F5,0.018514077063912508,0.008424459221889924,-0.08599201181284248,0.03168033307440769,0.11767234488725017
F6,0.010105439251315228,0.007470372433182248,-0.08582797482342322,0.020600846524627403,0.10642882134805062
F7,0.006707729405061426,0.0038979562958603923,-0.08596239895474334,0.016518146790974533,0.10248054574571787
F8,0.011644845359182934,0.00562029692175248,-0.08597000946523542,0.021744010902209888,0.1077140203674453
FC1,0.013121090464989426,0.005824400761516865,-0.08599730652412528,0.08401007610978128,0.17000738263390658
FC2,0.012655533534876471,0.006409541736153004,-0.085942343667605,0.0840151957638483,0.1699575394314533
FC3,0.001258999874958711,0.003475783899447377,-0.08601345489235546,0.01766456324088337,0.10367801813323882
FC4,0.014728519147538805,0.0072413260494229486,-0.0859580580529398,0.026804874344627156,0.11276293239756695
FC5,0.01202019379416584,0.006999618562967743,-0.08590555189822231,0.03393573278440182,0.11984128468262413
FC6,0.012560604268343082,0.0024407931385838555,-0.08626425407739967,0.08419498272130059,0.17045923679870026
FCz,-0.004990223481020629,0.002980056821345228,-0.08590699752634243,0.0039365408809431445,0.08984353840728557
FT7,0.015262116467567569,0.008807089992946158,-0.08587728446481749,0.02836054910234607,0.11423783356716356
FT8,0.008443217531318627,0.0056356664588285196,-0.08591778436641831,0.017518290005860446,0.10343607437227875
Fp1,0.01269683146994185,0.006257077078721334,-0.08595788664085763,0.027660432801456816,0.11361831944231444
Fp2,0.015197626913414643,0.007253415308489616,-0.08596077784669842,0.028179081350427668,0.11413985919712609
Fpz,-0.0013131198412658365,0.002153731484270764,-0.08597807561894272,0.013528501751365201,0.09950657737030792
Fz,0.010113072647696314,0.00509245065001115,-0.08596571500921954,0.02007955308767031,0.10604526809688986
O1,0.01334984981507547,0.008392972252399392,-0.085839728722859,0.026010109473926814,0.11184983819678582
O2,0.010228434303282966,0.0038389831716212275,-0.08601808016915957,0.08790995498984658,0.17392803515900615
Oz,0.006614779731557536,0.0048335295299188116,-0.08592735005154847,0.051830253232675615,0.1377576032842241
P1,0.014434719062953105,0.005993801807650578,-0.08604378613518779,0.08413596100892526,0.17017974714411305
P2,0.02250381289183473,0.012327922785142156,-0.08584414998570217,0.0386014083456517,0.12444555833135387
P3,0.011034659741037582,0.006903359648886381,-0.08586805968701045,0.05460359525955871,0.14047165494656916
P4,0.014265231126339881,0.0024325288276365476,-0.08629153623409504,0.0858266034030331,0.17211813963712813
P5,0.014951345422306151,0.007272959725828841,-0.08597628640957819,0.027556393173749034,0.11353267958332722
P6,0.00742713161736769,0.005897869819992519,-0.0858639830535583,0.01758608246682997,0.10345006552038827
P7,0.02331159024976696,0.01195755479438907,-0.08586667428383435,0.03553904966640105,0.1214057239502354
P8,0.004522911485790562,0.0035400596813778074,-0.08592736904682755,0.025272600116078705,0.11119996916290625
PO3,0.012898241521794192,0.00625078203847322,-0.08599073682795484,0.05245644130806763,0.13844717813602248
PO4,0.008029529012063424,0.006904591457771295,-0.08582122567158787,0.019040975750415197,0.10486220142200306
PO5,0.013726119563953572,0.0073842397158502835,-0.08592989116222784,0.02529957053213523,0.11122946169436307
PO6,0.009168975360060838,0.004878824858959475,-0.08598844637338371,0.04133146699985263,0.12731991337323634
PO7,0.012726721272546013,0.008638232740201191,-0.0858188908026228,0.04699620525875742,0.1328150960613802
PO8,0.012582471780126373,0.0078326752663191,-0.08587575574638565,0.03428479215687327,0.12016054790325892
POz,0.004685559943730161,0.005342827407901247,-0.08582515910852581,0.08464660627943868,0.1704717653879645
Pz,0.005513047527040905,0.004382731461999945,-0.08589676733480532,0.08798560232346378,0.1738823696582691
T7,0.015408943897388516,0.007038011980344266,-0.08599065238268742,0.08662592593517568,0.1726165783178631
T8,0.006557635024008631,0.005229943177234669,-0.08586726547369458,0.016309219916689325,0.1021764853903839
TP7,0.005944031719463462,0.003979880068348859,-0.08597879999222582,0.01591285739085006,0.10189165738307589
TP8,0.020648373669520364,0.009563955007633074,-0.08597905253950514,0.0525486789784023,0.13852773151790743
