channel,mean_uV,std_uV,min_uV,max_uV,ptp_uV
AF3,-0.011125791162588864,0.007699185719215058,-0.0929865281302745,0.08571635649771149,0.178702884627986
AF4,-0.008515377509459608,0.0028781576900993935,-0.09127117460150705,0.012898573354860977,0.10416974795636802
AF7,-0.022979483571974824,0.005891991004852926,-0.09126182534229528,0.03597837335788413,0.1272401987001794
AF8,-0.030941519078666598,0.006773580157589105,-0.0908730190784374,0.002549193364258056,0.09342221244269545
C1,-0.01276500953839608,0.0030488356999373747,-0.09100252028965579,0.0097681808399002,0.100770701129556
C2,-0.03003633976553936,0.006419568577502973,-0.09084117947959097,0.046466264270226196,0.13730744374981718
C3,-0.007952069196315574,0.002107240542264831,-0.09102127845925302,0.09079871253322955,0.18181999099248258
C4,-0.017580852685356044,0.0019458811875232849,-0.09006542548903537,0.09278376406267462,0.18284918955170998
C5,-0.001768697268865995,0.0023196303736990297,-0.0909983322194472,0.004120372775383172,0.09511870499483037
C6,0.0002916393782903046,0.0024723235234122617,-0.09085871679912054,0.013323533976629429,0.10418225077574997
CP1,-0.011825387671415473,0.01236809828781498,-0.09465166100128586,0.086856486144091,0.18150814714537686
CP2,-0.015688557035231924,0.006136384704973992,-0.09073254602801735,0.08827129712705094,0.1790038431550683
CP3,-0.0024808838905065627,0.002144305323260228,-0.09109680744636056,0.0191746250128355,0.11027143245919606
CP4,-0.008117202069998844,0.002426356836944154,-0.09107394090791551,0.06169535946033682,0.15276930036825234
CP5,-0.009213168678805438,0.0017291810648243401,-0.09082403050814616,0.09047851660041245,0.18130254710855861
CP6,-0.003924360523486916,0.001545445020732695,-0.09108712476365022,0.08523505544141793,0.17632218020506815
Cz,-0.024118322505297093,0.0048063972517312075,-0.09075401864492297,0.09306581102355062,0.1838198296684736
F1,-0.005476981483851846,0.002202566902145307,-0.09111776334193547,0.009081190829901905,0.10019895417183737
F2,-0.030875806613952027,0.00840108146501814,-0.09126109298831217,0.0498805125918554,0.14114160558016758
F3,-0.009340368230165918,0.0026886675848689164,-0.0912247233420198,0.0843473419825076,0.1755720653245274
F4,0.0002528474065141278,0.0015467635188013012,-0.09118741537143901,0.08428550995312382,0.17547292532456282
F5,0.0002981080106747387,0.0021552064741932188,-0.09124655514116724,0.038889918410227625,0.13013647355139485
F6,-0.010577119284490032,0.0022235949636304703,-0.09072344699760322,0.007220861215004891,0.0979443082126081
F7,-0.00519044242596519,0.0034291966295280857,-0.0911558677865624,0.08560114470904634,0.17675701249560874
