channel,mean_uV,std_uV,min_uV,max_uV,ptp_uV
F2,-0.004924130771666932,0.0032234503109722207,-0.07145611675518346,0.004975426956255718,0.07643154371143918
F3,-0.004056147486127852,0.004925846429569487,-0.07102262403233,0.007455861292454636,0.07847848532478464
F4,-0.00613196250496757,0.003747583235165896,-0.0712407744408858,0.0042087603715429914,0.0754495348124288
F5,-0.008027797685237112,0.0048560848341263506,-0.07064447118331726,0.0037913527141617857,0.07443582389747905
F6,-0.006395246202617944,0.004650129449328648,-0.07085415025086933,0.005403697423638575,0.07625784767450791
F7,-0.006965607495272006,0.004540485864385863,-0.07071719280291756,0.0042932103834297086,0.07501040318634727
F8,-0.007918907356133285,0.00410993188892563,-0.07075610766952715,0.0019586646657592,0.07271477233528635
FC1,0.004309164351950407,0.0024848843372905728,-0.07194610626648906,0.012676701168943922,0.08462280743543299
FC2,0.00637346027789214,0.0015883567442259066,-0.07241395044702756,0.010947368756385203,0.08336131920341276
FC3,-0.00012979597717668783,0.003886024467118536,-0.07151402230922012,0.00928893983957308,0.0808029621487932
FC4,-0.007830216276604081,0.0035323067936881124,-0.07112077135235058,0.001799326728296558,0.07292009808064713
FC5,-0.0062341374767098424,0.004397597427223186,-0.07072114516932405,0.009593616832215561,0.08031476200153961
FC6,-0.007418697501194905,0.0039017207978885534,-0.07089801433652504,0.002806855415495791,0.07370486975202083
FCz,-0.006836399085401371,0.003717354241809673,-0.07122812464572882,0.0029578673807419383,0.07418599202647076
FT7,-0.005558003697566803,0.005354012501403318,-0.07058708081642028,0.006890725733449954,0.07747780654987023
FT8,-0.006941363780934078,0.005311557796059701,-0.07059406973427904,0.008116778308407246,0.07871084804268628
Fp1,-0.0071976699206192,0.0030851157450092013,-0.07115979340113365,0.0011277575214626153,0.07228755092259627
Fp2,-0.007281428961507076,0.004450949989169103,-0.0709778367600892,0.003246260767148578,0.07422409752723778
Fpz,-0.009368080293994791,0.0032343166539665572,-0.07105519738100723,-0.00048145506092153734,0.07057374232008569
Fz,-0.004732683336346856,0.0040551477041866615,-0.07127942606768753,0.010722842281088434,0.08200226834877597
O1,-0.007411397515635398,0.004019677224483096,-0.07081578257199228,0.0023876240022935747,0.07320340657428585
O2,-0.0032937747429471332,0.005033177934903868,-0.0710160064679462,0.00888967306986266,0.07990567953780886
Oz,-0.0064216686423077575,0.004349580072867011,-0.07082232454242858,0.0041465422216301565,0.07496886676405874
P1,-0.006233632108405692,0.00278415891025733,-0.07136603678345727,0.0018987758918895129,0.07326481267534678
P2,-0.010402354316003776,0.002704547851755853,-0.07106220208614063,-0.002793272560934217,0.06826892952520641
P3,-0.005862499022831815,0.0034602003970543548,-0.07126219100832906,0.002682583733256482,0.07394477474158555
P4,-0.009591347270624263,0.002699871429214864,-0.07112962596198708,-0.0023729355326189442,0.06875669042936813
P5,-0.007519863320077145,0.004942567841720715,-0.0707547204039678,0.005092010286822799,0.07584673069079059
P6,-0.009771069483654075,0.004605000487001016,-0.07074408965447583,0.0018031146214902115,0.07254720427596605
P7,-0.0064343714664953445,0.004477864770029205,-0.07080313705065791,0.005568199201434935,0.07637133625209284
P8,-0.009149784839002344,0.0049942915835367975,-0.07046028634394752,0.0029172964070341596,0.07337758275098168
PO3,-0.005577889995586124,0.004813715856570324,-0.07083540433293406,0.0060254065337054935,0.07686081086663955
PO4,-0.005706704965160929,0.005478308385723254,-0.07111209727007065,0.00568992579968655,0.0768020230697572
PO5,-0.005525744017013869,0.004606510450740604,-0.0708703647968756,0.005793290887343099,0.07666365568421869
PO6,-0.006327376000784795,0.004081911136784489,-0.07102895638252862,0.003728002294622875,0.0747569586771515
PO7,-0.0050379476297424805,0.0038500639429499043,-0.07097430052803655,0.004467348224258721,0.07544164875229527
PO8,-0.006238293987845275,0.004072952976728861,-0.07103257025835347,0.003737265639074298,0.07476983589742776
POz,-0.0095230116261696,0.003508385008857273,-0.07103326649020161,-6.766771955909936e-05,0.07096559877064251
Pz,-0.007532714906033544,0.002468765704533472,-0.07132070377275074,0.0002155206884537587,0.0715362244612045
T7,-0.011932246565992866,0.004372336146158994,-0.07048156097318406,-0.0011069846142525404,0.06937457635893152
T8,-0.009222639230788907,0.004770383023589093,-0.07049502093552082,0.004230219128144325,0.07472524006366514
TP7,-0.010636210388462127,0.0053155000351888275,-0.07036763080346879,0.0022505535252624383,0.07261818432873123
TP8,-0.01107416796795132,0.005331132905920613,-0.0702563685211044,0.0014329319058007522,0.07168930042690515
