channel,mean_uV,std_uV,min_uV,max_uV,ptp_uV
AF3,0.005986963270479665,0.0012984682627418835,-0.08612925797491358,0.015129354621964568,0.10125861259687816
AF4,-0.012068876716936306,0.001090396339986108,-0.08568086761405075,0.0030693149583468186,0.08875018257239757
AF7,-0.0017077156845366397,0.0012698092219241277,-0.08596233231290101,0.014667499205705781,0.1006298315186068
AF8,0.002507727325940408,0.0018682083913291183,-0.08597487315034466,0.005430112704258879,0.09140498585460353
C1,-0.001233816267949156,0.0012476986081589655,-0.08595275138539409,0.010710382738278665,0.09666313412367275
C2,0.0018980725172073754,0.0017435576031453776,-0.08610084068343749,0.004884666680949508,0.09098550736438699
C3,0.004950191852241466,0.0018536918830145772,-0.0861239378567273,0.00850396826754243,0.09462790612426973
C4,-0.0030020599797911294,0.0015517879825888096,-0.08598693131437171,6.040829640135362e-06,0.08599297214401184
C5,0.006957376968965352,0.0014283581457282034,-0.08613248991780789,0.010753006358276012,0.09688549627608391
C6,1.2233172049917146e-05,0.0029651711018346552,-0.08606911345051857,0.008093437204789344,0.09416255065530792
CP1,-0.0001225624048048498,0.0012884687828845563,-0.08598015513136677,0.029565919913402273,0.11554607504476905
CP2,0.014909311272556921,0.001345786425957574,-0.08638345422823188,0.017450186043446586,0.10383364027167846
CP3,0.0011818020558911485,0.002952352815620007,-0.08609027080686782,0.008012461481603303,0.09410273228847112
CP4,-0.0014280949257791,0.0011282757580949167,-0.08595385440351301,0.0011581723148543221,0.08711202671836733
CP5,0.0002935009439484659,0.004060335474610196,-0.08589304221647454,0.008176195941393002,0.09406923815786754
CP6,-0.0036070251067877464,0.0012740646319877075,-0.08592132574135755,-8.786670075747356e-05,0.08583345904060008
Cz,-0.0033637584010564477,0.0012239070920284654,-0.08588372172149339,0.0028079710498116837,0.08869169277130508
F1,-0.00502009639471919,0.0012045560155593943,-0.08584918200646026,0.001921610998058034,0.08777079300451829
F2,0.0022727673721711023,0.0012254655928390062,-0.08602809566442782,0.006197546293405176,0.09222564195783299
F3,-0.0007982119039681777,0.0011441024533474576,-0.08596814705206152,0.002306773203467981,0.0882749202555295
F4,-0.00662881698724491,0.0011523370001866877,-0.08581783398999261,-0.004513349892117167,0.08130448409787544
F5,-0.01088463372980855,0.0011236915583679268,-0.08570863167517903,0.006036735839799259,0.09174536751497829
F6,-0.0026279999019773676,0.0012745794257948188,-0.08593592058936068,-0.000437273938399796,0.0854986466509609
F7,0.0009368575308615332,0.0013148711465871456,-0.08601702092019642,0.007579340171399627,0.09359636109159604
F8,0.00013702356798320632,0.0011890471533026097,-0.08600201012175036,0.0023853178950453136,0.08838732801679568
FC1,0.00048025643940677136,0.0014128592702802455,-0.0859568056946057,0.0048247348572406645,0.09078154055184637
FC2,0.003420742788580725,0.0012913195587270297,-0.08604611122200076,0.006524500751560096,0.09257061197356085
FC3,0.003380260334952275,0.003224461736968689,-0.08612135861122594,0.007516030133981883,0.09363738874520783
FC4,0.007036734542952412,0.0012451958618398733,-0.0861938825130037,0.008997582852599315,0.09519146536560301
FC5,-0.002377169704767439,0.0012786110573181954,-0.08592897081180506,0.0026918787690509583,0.08862084958085602
FC6,-0.007566135750157757,0.0013096629952399255,-0.08577732298211085,-0.005020405157673505,0.08075691782443735
FCz,-0.0002876189647227461,0.0013963687825165796,-0.08594567637249756,0.004022837910399563,0.08996851428289712
FT7,-0.007766263592092673,0.0013264728199787314,-0.08578968344313295,-0.004809443422168977,0.08098024002096398
FT8,-0.012200994058153255,0.0023401054529837814,-0.08578463028665673,-0.008026797747241366,0.07775783253941536
Fp1,-3.459013820956283e-05,0.0012134867730149996,-0.08601466535691928,0.004232960216876749,0.09024762557379602
Fp2,-0.007227320175561027,0.0014219295615976383,-0.08583387594020266,-0.0010382574767984487,0.08479561846340421
Fpz,-0.001229381291105582,0.0012007370112581395,-0.08596855816448534,0.004132012822057336,0.09010057098654267
Fz,-0.004634161654940351,0.001138673662719916,-0.08587688752474279,0.010997001937266864,0.09687388946200966
O1,-0.010897934434277442,0.0012244743949709658,-0.08569747557588334,-0.007362458085435691,0.07833501749044765
O2,-0.004775396693652161,0.002457419618386512,-0.08595901910606023,0.005040217554367805,0.09099923666042803
Oz,-0.007683728255161982,0.001301192781717054,-0.08582460608317531,-0.004106276895016677,0.08171832918815863
P1,-0.001682101848621197,0.0017887884683405108,-0.10979796902831435,0.10389559976298053,0.21369356879129486
P2,0.0017300958374422044,0.0014124923596726378,-0.08599196459029008,0.005866565613736215,0.0918585302040263
P3,-0.009046864418538044,0.0014449107610433763,-0.08577758665333504,-0.00455308962872838,0.08122449702460666
P4,-0.007491376881752834,0.0012620432476558756,-0.08577846795414315,-0.004120932874689445,0.08165753507945371
P5,-0.010205204058424793,0.001237105892307976,-0.0857067386338294,-0.006615680252685968,0.07909105838114343
P6,-0.0067390464189592235,0.001414683384048638,-0.0857809286046057,-0.0031611078361786366,0.08261982076842707
P7,-0.011976910250959087,0.0013648309636784648,-0.08570331245597732,-0.008369295567240878,0.07733401688873644
P8,0.007099970833140971,0.002961182917138477,-0.0862072755294685,0.018615250147816613,0.10482252567728512
PO3,-0.005440466329269125,0.0012106905274500551,-0.08583817860548609,-0.00178631647633741,0.08405186212914868
PO4,-0.007661217994304414,0.0012971632595181566,-0.0858183835661712,0.00013017406657912008,0.08594855763275032
PO5,-0.005997344184514965,0.0011849286984458632,-0.08582741411918395,-0.0023993364917882093,0.08342807762739574
PO6,-0.006455402746193606,0.0014585836683586378,-0.08587217013116659,0.0019006609788231386,0.08777283110998972
PO7,-0.00720000107847333,0.0012670944835236658,-0.08580666128986797,-0.003650912549504315,0.08215574874036366
PO8,-0.00015515757502480536,0.0033054051929456547,-0.08607166369158425,0.01154376156927317,0.09761542526085742
POz,0.0023596023728767552,0.001224796434134994,-0.08602490516286505,0.005404029501631751,0.09142893466449681
Pz,0.0054932290952688645,0.00143880408603729,-0.08611625546000835,0.011296654358042797,0.09741290981805115
T7,-0.013458240410286483,0.001164493536014445,-0.08563761091793734,-0.008766191931834172,0.07687141898610317
T8,-0.0066909820434702645,0.0013867531094874507,-0.08589717187618395,-0.0038562091252186672,0.08204096275096529
TP7,-0.011144101135652328,0.0011892888216394088,-0.08570592334079885,-0.0024362078921397953,0.08326971544865905
TP8,-0.0057799248725335485,0.0023625335334300744,-0.08591319704992997,0.0025592051480111027,0.08847240219794107
