channel,mean_uV,std_uV,min_uV,max_uV,ptp_uV
P5,-0.002190941579932602,0.001949937079415742,-0.08956652171741092,0.005857882613006558,0.09542440433041748
P6,-0.015026254126290942,0.0015631546956845325,-0.08850652604534724,-0.007176563935162129,0.08132996211018512
P7,-0.023450340382026175,0.001039744682585018,-0.08761755675030015,-0.01825483661765062,0.06936272013264953
P8,-0.027312984101794627,0.0009825933962323123,-0.08733026257061799,-0.021721110557959184,0.06560915201265881
PO3,-0.00567912866723264,0.0024285847817749734,-0.08943895643854242,0.004333096288868046,0.09377205272741047
PO4,-0.0172810264464744,0.00117705885479498,-0.08821897283647548,-0.010738192969985964,0.07748077986648952
PO5,0.001813958264467396,0.001474726227295639,-0.0897400156398709,0.008048543549530085,0.09778855918940098
PO6,-0.01608624310378202,0.0011354029352786206,-0.08829315134666199,-0.009820682744978873,0.07847246860168312
PO7,-0.0007103376751977989,0.0013806206666840933,-0.0896176644974599,0.006530404119415359,0.09614806861687526
PO8,0.011263704481733805,0.002227150092597115,-0.09091539510961696,0.022614659471902773,0.11353005458151974
POz,-0.0046270684218853685,0.001746765761832699,-0.0894438064067147,0.004409280826761609,0.09385308723347631
Pz,-0.015418973549257035,0.0013070652643671808,-0.08840628340696369,-0.008417376801231606,0.07998890660573207
T7,-0.026994913289967257,0.0013584108234753543,-0.08747283105736295,-0.020042145519127814,0.06743068553823514
T8,-0.03131514767452589,0.0015953263005437648,-0.08716231724787254,-0.023790613433169107,0.06337170381470345
TP7,-0.004231126355305802,0.003035740287405399,-0.08895870476014894,0.002128460134593488,0.09108716489474243
TP8,-0.02301112451720492,0.0013119168302369183,-0.08774427739240963,-0.016602794197720715,0.07114148319468891
