channel,mean_uV,std_uV,min_uV,max_uV,ptp_uV
AF3,-0.02534725394621404,0.0009484671284695882,-0.08587001802799862,0.015715809068314202,0.10158582709631282
AF4,-0.0006971915902876458,0.002125204186987641,-0.08676355329444604,0.008786970152229213,0.09555052344667525
AF7,-0.016485879608548217,0.001129174064988426,-0.08614078625993844,0.05939180144788056,0.14553258770781902
AF8,0.0010287169218444127,0.0012112671057242735,-0.08670892219229312,0.005324643308173727,0.09203356550046685
C1,-0.0077388722500250804,0.0010664979803150874,-0.08642225971064163,-0.0015388861279803916,0.08488337358266124
C2,-0.0009285975800786495,0.0011234136934441664,-0.08665844003313121,0.003661047520221097,0.09031948755335231
C3,0.0019242275945824188,0.0012672287839000545,-0.08677939330526604,0.01939773857107715,0.1061771318763432
C4,0.0029194349119571286,0.0013090018819097247,-0.08675590118553339,0.0067539898962506225,0.09350989108178401
C5,-0.004472187774999938,0.003746285895583059,-0.08647729402601206,0.00255173758121037,0.08902903160722243
C6,-0.003015196205205456,0.002786644631775621,-0.08646021816357222,0.041019011615408635,0.12747922977898085
CP1,0.00023083848199997718,0.001654320485107748,-0.08675628980692177,0.040853007283085926,0.12760929709000768
CP2,-0.0036220795446988384,0.0013492172594185656,-0.08650959040368744,0.07957429871675119,0.16608388912043864
CP3,-0.007934196234193952,0.0010630257773824887,-0.08643474278828422,-0.00017986927896578887,0.08625487350931843
CP4,0.0014282679251950469,0.0014416685930948262,-0.08669246669267455,0.08834162847101007,0.17503409516368462
CP5,-0.010661770766063845,0.0012269039265182717,-0.08633327791766396,-0.0013572140881327101,0.08497606382953125
CP6,-0.000589855610290138,0.0012662143551596115,-0.08664752299401021,0.07729011642469186,0.16393763941870207
Cz,-0.009045678180862236,0.0016576622771591477,-0.0863948863645989,0.0006283916790149145,0.08702327804361382
F1,-0.014969743974536558,0.002755976621165473,-0.08629164452153686,0.0009668734894788394,0.0872585180110157
F2,-0.014830962037862857,0.0011586725544338935,-0.08617251824879316,0.02877972960543764,0.1149522478542308
F3,-0.016449145452169217,0.002351543342783628,-0.08622980961723581,0.01748921915379662,0.10371902877103242
F4,-0.006599443022107039,0.0023089016490803397,-0.08634262157006688,-0.00018592499148427453,0.0861566965785826
F5,-0.016826769933689693,0.0023957392066508766,-0.08621205140120036,0.008310792046773784,0.09452284344797415
F6,-0.009591021298284045,0.0011058533087541828,-0.08634845869607669,-0.0032341401645696647,0.08311431853150703
F7,-0.020222321687176324,0.0009795910057303,-0.08603027292671722,0.0005385649092282917,0.08656883783594552
F8,-0.011467848471225015,0.0010850468659843408,-0.08633730444381793,0.08872414780453189,0.17506145224834982
FC1,-0.009691839636015113,0.0011381120829610217,-0.086325235709703,0.005850165798370164,0.09217540150807317
FC2,-0.019900362395925245,0.0009144168044148854,-0.08602890236884585,0.015100565814522755,0.1011294681833686
FC3,-0.00990148966603246,0.0011305776300924186,-0.08634608435915178,0.010756738231156878,0.09710282259030865
FC4,-0.004210253458613531,0.0018649957957704287,-0.08648345868994792,0.05673739354907339,0.1432208522390213
FC5,-0.017154500428733056,0.0011288461864581876,-0.08615146861080739,0.023223428281069592,0.10937489689187697
FC6,0.0037718270823088734,0.001348483654581485,-0.0867710295408739,0.09177170382171951,0.1785427333625934
FCz,-0.00520045175147596,0.001357786424552188,-0.08653819695895365,0.0009816278265044344,0.08751982478545808
FT7,-0.022390147287245567,0.0013951635233327088,-0.08600892872690477,-0.00010412721174020943,0.08590480151516457
FT8,0.0035628888968942452,0.0014988166917605467,-0.08677239353648163,0.017819500347460243,0.10459189388394187
Fp1,-0.008323557213237917,0.0013369516542944297,-0.08645989393458263,0.00038583032555545,0.08684572426013808
Fp2,0.005421234063139352,0.0013508712275844804,-0.08684470588902507,0.009579417014611475,0.09642412290363654
Fpz,-0.0125241275930654,0.0010470262377909128,-0.08628247477666814,0.0015763441425972642,0.0878588189192654
Fz,-0.004588164048522652,0.0013399345332970802,-0.08649706307066662,-0.00026120634065457046,0.08623585673001205
O1,-0.007871829759220114,0.0011972715804330117,-0.08638890961688453,0.020042119138402578,0.10643102875528711
O2,-0.0035177105780582734,0.0010926189581901631,-0.08659304243247092,0.006084765292418719,0.09267780772488964
Oz,-0.011103320896870673,0.0016544827800093207,-0.0863901374567697,-0.001210301118627073,0.08517983633814262
P1,-0.0032984748245173754,0.0014465287451889933,-0.0865928521011837,0.00659312225899543,0.09318597436017913
P2,-0.004367888213982901,0.0010763884874146566,-0.08652702006243838,-0.0005209205893071528,0.08600609947313123
P3,-0.006404481538876607,0.0011619835231872636,-0.08644450320645974,-0.002341773783610978,0.08410272942284877
P4,-0.003996686738252448,0.0011181507125605054,-0.08653481175087832,0.011875838256242619,0.09841065000712095
P5,-0.008115326562618586,0.0015033646921235064,-0.08634525918018382,0.001648646116234974,0.08799390529641879
P6,-0.006985393005655412,0.001284021527287667,-0.08641407958654627,-0.0026200253755237404,0.08379405421102254
P7,-0.008438351066909213,0.00146463245408469,-0.08633872809396631,-0.0020665069947151046,0.0842722210992512
P8,-0.005165056327345522,0.0011769777940987855,-0.08648342449775334,0.019967322150017692,0.10645074664777103
PO3,-0.007737629676196836,0.001296094960590163,-0.0863786657401822,0.0007547199448652018,0.0871333856850474
PO4,-0.005375490032068315,0.0011743641145137886,-0.08647862520083162,-0.002051792789074118,0.0844268324117575
PO5,-0.008439633502117072,0.0013893576495883498,-0.08634558809553813,-0.0009335297439650517,0.08541205835157309
PO6,-0.004434385892242647,0.001059509025351688,-0.08653891061520014,0.018720377069102657,0.10525928768430279
PO7,-0.007552708427232296,0.0013175051364417488,-0.08638061305785663,0.000863972038005173,0.0872445850958618
PO8,-0.004093844027780687,0.0010654171199692608,-0.08654739446093557,0.020256963386180986,0.10680435784711656
POz,-0.0019861768797117107,0.0028468935972866516,-0.08675797010425482,0.0067609927720736615,0.09351896287632848
Pz,0.0007343177424560521,0.0012523534560643275,-0.08673630302008264,0.006117727573009804,0.09285403059309245
T7,-0.019069972134574217,0.0014400338085760493,-0.0861319037495134,0.009572919806242886,0.0957048235557563
T8,0.0008524393743632782,0.0011924635718532524,-0.08671511198149826,0.09332056474869603,0.18003567673019427
TP7,-0.010859481423017523,0.0012612740632424889,-0.08631420244724892,0.0013923445536558748,0.0877065470009048
TP8,0.0034377039041057532,0.0016597046421687387,-0.08673882755897781,0.07841698692995834,0.16515581448893615
