channel,mean_uV,std_uV,min_uV,max_uV,ptp_uV
FC4,0.002722882774909193,0.0010829276139473897,-0.057166491339165446,0.007828493538753683,0.06499498487791913
FC5,0.004979930770087927,0.0012314855577179077,-0.05733045651624526,0.009430959279166411,0.06676141579541167
FC6,0.0006462953381989204,0.0011126061945171534,-0.05701687805778899,0.004685607651033373,0.06170248570882236
FCz,0.003325475963349641,0.0010888693414457687,-0.05721124359890914,0.007597466969583085,0.06480871056849222
FT7,-0.010985125217505482,0.001329425520059727,-0.05631395818766846,-0.005959212479179521,0.05035474570848894
FT8,-0.011069750726554877,0.0011341708452537959,-0.05626947559426616,-0.006659380823928576,0.049610094770337586
Fp1,-0.003843645231616857,0.0012330408570634535,-0.0567397312226254,0.00046494715085075664,0.057204678373476155
Fp2,-0.004265936390723543,0.0011272823364459521,-0.056726931829158105,0.00026417810227683317,0.05699110993143494
Fpz,0.002737218934702791,0.0011844876506607604,-0.057202080694042604,0.007480009014463016,0.06468208970850561
Fz,0.0018745152036579275,0.0010777869455439971,-0.057110071631664434,0.008375079121365628,0.06548515075303006
O1,0.0034189203183394206,0.0011664556337752543,-0.05724316616004357,0.00809668849599951,0.06533985465604308
O2,0.003123041254088749,0.0011497879251054796,-0.05717412724102364,0.007051934668688713,0.06422606190971235
Oz,0.014983145741459376,0.0013442499291274744,-0.0580255039922904,0.01998642759664214,0.07801193158893255
P1,0.011946400166575595,0.0022317198666379897,-0.05800005714790121,0.019595091921188187,0.0775951490690894
P2,-0.001599276495434287,0.0011716143593562907,-0.056923860711776054,0.003249794864571726,0.06017365557634778
P3,0.006559171465993718,0.001212479755727562,-0.05746560718609747,0.011481705705632988,0.06894731289173046
P4,0.004422552302672738,0.0011721644312349551,-0.05727811440843988,0.008636896433602749,0.06591501084204263
P5,-0.004553379772814876,0.0010094311847345216,-0.056661937877533805,-0.0007295869830472438,0.05593235089448656
P6,-0.0029933083326607384,0.0012021217145075252,-0.05683920726457853,0.0019736656900691176,0.05881287295464765
P7,-0.004407280899657729,0.0011007205669363975,-0.05671187889387405,2.879836622877519e-05,0.056740677260102824
P8,-0.008118947824724831,0.001100331373399937,-0.0564716301198749,-0.0036120362232483403,0.052859593896626554
PO3,0.005041046468542479,0.0011621577152691905,-0.05733595338582445,0.009504652133007406,0.06684060551883186
PO4,0.003087663415671478,0.001151246018427025,-0.05717444992015373,0.007058473239088918,0.06423292315924264
PO5,0.005287391952485454,0.0011812216633967545,-0.05736678483012541,0.00997426824250669,0.0673410530726321
PO6,0.005788467877068423,0.0011977478994191903,-0.05739585135574009,0.010422152187318273,0.06781800354305836
PO7,0.0053795300919419866,0.0011791567617928634,-0.0573700236080784,0.010023435010999315,0.06739345861907771
PO8,0.00673524734451278,0.0012421265215823592,-0.05747792337839474,0.011668267013149564,0.06914619039154431
POz,0.013210833391305257,0.0013091950443834303,-0.05789475336444701,0.01800237146389384,0.07589712482834085
Pz,0.015636075842719532,0.001365264705310065,-0.0580767189175019,0.020762443743550726,0.07883916266105262
T7,0.0035056151395536973,0.0011608353160146667,-0.057220007222282376,0.007743060116689355,0.06496306733897173
T8,-0.009331556648655422,0.0011433968021061331,-0.05638996877934868,-0.004836704423307837,0.051553264356040844
TP7,-0.008418666785834885,0.001205100572385312,-0.05647278096655025,-0.003625593046651823,0.052847187919898425
TP8,-0.008240236280125404,0.0010724469618959174,-0.056461739932644264,-0.0037572896722919786,0.05270445026035229
