channel,mean_uV,std_uV,min_uV,max_uV,ptp_uV
P1,-0.0015980125275811333,0.0023125999870589825,-0.08823381690680956,0.0032985522198694618,0.09153236912667903
P2,-0.007792215900512495,0.0016841968089776466,-0.08784467068868884,-0.0015652480802296892,0.08627942260845915
P3,3.694951694941041e-05,0.002818864038433872,-0.08834731460074059,0.004927768701711001,0.0932750833024516
P4,-0.007731316989065824,0.0018107310215668857,-0.08786973917601312,-0.001509077292625255,0.08636066188338787
P5,-0.008117199365609323,0.002500862306187552,-0.08789645640735533,-0.0040684657399247676,0.08382799066743056
P6,-0.010055939513348084,0.001591288876517498,-0.08770166379197887,-0.0023145442904577013,0.08538711950152117
P7,-0.009904117911639915,0.0016956841932428603,-0.08771817864082379,-0.0045321288264496724,0.08318604981437412
P8,-0.009660827907135582,0.0017013041564359333,-0.08774471561573294,-0.0018228015969129069,0.08592191401882003
PO3,-0.005332411716352313,0.0018399150861133982,-0.08796909481832152,-0.00017145047225343695,0.08779764434606808
PO4,-0.006353946338204157,0.0016336710187405956,-0.08791296170335337,0.0002524480130989548,0.08816540971645233
PO5,-0.006085325169556168,0.0017135871850041818,-0.08790219738512647,-0.0008143794288251174,0.08708781795630136
PO6,-0.007468654164134029,0.0016207791473567806,-0.08782727017867414,-0.0007874837124137307,0.08703978646626041
PO7,-0.005575179395596857,0.00181240218572571,-0.08793261297013051,-0.00017970850399111424,0.0877529044661394
PO8,-0.005807013827237823,0.0017229138032005102,-0.08790384572789636,0.0008383581040297405,0.0887422038319261
POz,-0.0030697909983198614,0.0015858432214981364,-0.0880488621058664,0.0015242315235903248,0.08957309362945673
Pz,-0.002654976019952418,0.0014313806143194565,-0.08804681914190735,0.002869031933488711,0.09091585107539606
T7,-0.0213295277274596,0.0017919725667901825,-0.08713747827397636,-0.014884399736632428,0.07225307853734393
T8,-0.012336902679227827,0.001800648291076742,-0.08759526548145818,-0.002529085298323422,0.08506618018313476
TP7,-0.001872522906893648,0.0016780415716262083,-0.0881129478365899,0.002835424678640026,0.09094837251522993
TP8,-0.010416955077614752,0.0022048630119671435,-0.0877587429768762,-0.0017873654168867048,0.0859713775599895
